drugbank_id,drug_name,normalized_name,drug_type,groups,is_approved,is_investigational,synonyms,target_genes,target_gene_count,drugbank_smiles,has_lincs_match,lincs_pert_id,lincs_pert_iname,lincs_signature_count,lincs_cell_count,lincs_canonical_smiles,canonical_smiles,target_overlap_genes,target_overlap_count,target_overlap_weight,target_overlap_norm,lincs_support_norm,target_overlap_count_norm,target_overlap_density,target_overlap_density_norm,specific_overlap_norm,approval_bonus,smiles_bonus,fibrosis_priority_overlap_count,fibrosis_priority_overlap_norm,broad_target_penalty,mineral_keyword_penalty,inorganic_like_penalty,broad_chemistry_penalty,pseudo_label_score,pseudo_label_rank,disease_gene_panel_size,disease_gene_panel_top10,label_source,study_objective,pred_accessioncv,pred_randomcv,consensus_model_score,consensus_model_rank,consensus_model_norm,pseudo_label_norm,translation_readiness_score,final_rerank_score,final_rerank_rank,support_note
DB00048,Collagenase clostridium histolyticum,collagenase clostridium histolyticum,biotech,approved|investigational,1,1,Clostridiopeptidase A|Clostridium histolyticum enzymes|Collagenase|Collagenase clostridium histolyticum|collagenase clostridium histolyticum-aaes,COL1A1|COL2A1|COL3A1,3,,0,,,0,0,,,COL1A1|COL3A1,2,29.496562469799994,0.25254371687201516,0.0,0.350379306422211,0.6666666666666666,0.6666666666666666,0.23358620428147397,1.0,0.0,2,0.6666666666666666,0.0,0.0,0.0,0.0,0.36241006603763026,12,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.3557105404497429,0.3557105404497429,0.3557105404497429,14,0.7267750335519145,0.6311748458517882,0.6200758612844421,0.5686495799000113,11,"approved, fibrosis_targets=2"
DB09079,Nintedanib,nintedanib,small molecule,approved|investigational,1,1,"methyl (3Z)-3-[(4-{methyl[(4-methylpiperazin-1-yl)acetyl]amino}anilino)(phenyl)methylidene]-2-oxo-2,3-dihydro-1H-indole-6-carboxylate|Nintedanib",FGFR1|FGFR2|FGFR3|FLT1|FLT3|FLT4|KDR|LCK|LYN|PDGFRA|PDGFRB|SRC,12,COC(=O)C1=CC=C2C(NC(=O)\C2=C(/NC2=CC=C(C=C2)N(C)C(=O)CN2CCN(C)CC2)C2=CC=CC=C2)=C1,1,BRD-K49075727,nintedanib,48,6,COC(=O)c1ccc2c(NC(=O)\C2=C(/Nc2ccc(cc2)N(C)C(=O)CN2CCN(C)CC2)c2ccccc2)c1,COC(=O)C1=CC=C2C(NC(=O)\C2=C(/NC2=CC=C(C=C2)N(C)C(=O)CN2CCN(C)CC2)C2=CC=CC=C2)=C1,LCK|PDGFRB,2,7.608775088692584,0.0651448230182414,0.5414018978558516,0.350379306422211,0.16666666666666666,0.16666666666666666,0.058396551070368494,1.0,1.0,1,0.3333333333333333,0.0,0.0,0.0,0.0,0.3617326966103434,13,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.3614964586442968,0.3614964586442968,0.3614964586442968,11,0.7345136099320331,0.6299951365006464,0.6783562408556126,0.5660374770524164,12,"approved, LINCS, fibrosis_targets=1"
DB00619,Imatinib,imatinib,small molecule,approved|investigational,1,1,Imatinib|Imatinibum|α-(4-methyl-1-piperazinyl)-3'-((4-(3-pyridyl)-2-pyrimidinyl)amino)-p-toluidide,ABL1|BCR|CSF1R|DDR1|DDR2|KIT|MCL1|PDGFRA|PDGFRB|RET,10,CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC(NC3=NC=CC(=N3)C3=CN=CC=C3)=C(C)C=C2)CC1,1,BRD-K92723993,imatinib,86,19,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1,CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC(NC3=NC=CC(=N3)C3=CN=CC=C3)=C(C)C=C2)CC1,PDGFRB,1,4.980482516465038,0.042641903367958686,0.6212648441818469,0.22106472945750374,0.1,0.1,0.022106472945750376,1.0,1.0,1,0.3333333333333333,0.0,0.0,0.0,0.0,0.34143120647704234,18,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.3432249137470207,0.3432249137470207,0.3432249137470207,16,0.7100757003356915,0.5946379786668533,0.6684659147278701,0.5517336645610279,13,"approved, LINCS, fibrosis_targets=1"
DB06589,Pazopanib,pazopanib,small molecule,approved|investigational,1,1,Pazopanib|Pazopanibum,FGF1|FGFR3|FLT1|FLT4|ITK|KDR|KIT|PDGFRA|PDGFRB|SH2B3,10,CN(C1=CC2=NN(C)C(C)=C2C=C1)C1=CC=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=N1,1,BRD-K74514084,pazopanib,66,19,CN(c1ccc2c(C)n(C)nc2c1)c1ccnc(Nc2ccc(C)c(c2)S(N)(=O)=O)n1,CN(C1=CC2=NN(C)C(C)=C2C=C1)C1=CC=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=N1,PDGFRB,1,4.980482516465038,0.042641903367958686,0.5849264327913355,0.22106472945750374,0.1,0.1,0.022106472945750376,1.0,1.0,1,0.3333333333333333,0.0,0.0,0.0,0.0,0.3359804447684656,21,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.33778298007491747,0.33778298007491747,0.33778298007491747,18,0.7027971979509274,0.5851449098931274,0.6611982324497678,0.5432898087133259,14,"approved, LINCS, fibrosis_targets=1"
DB00398,Sorafenib,sorafenib,small molecule,approved|investigational,1,1,4-(4-((((4-Chloro-3-(trifluoromethyl)phenyl)amino)carbonyl)amino)phenoxy)-N-methyl-2-pyridinecarboxamide|N-(4-Chloro-3-(trifluoromethyl)phenyl)-N'-(4-(2-(N-methylcarbamoyl)-4-pyridyloxy)phenyl)urea|Sorafenib|Sorafénib|Sorafenibum,BRAF|EGFR|FGFR1|FLT1|FLT3|FLT4|KDR|KIT|PDGFRB|RAF1|RET,11,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1,1,BRD-K49810818,sorafenib,65,18,CNC(=O)c1cccc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)c1,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1,PDGFRB,1,4.980482516465038,0.042641903367958686,0.5828344720322948,0.22106472945750374,0.09090909090909091,0.09090909090909091,0.020096793587045796,1.0,1.0,1,0.3333333333333333,0.0,0.0,0.0,0.0,0.3352647147828686,22,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.3370998934137349,0.3370998934137349,0.3370998934137349,19,0.7018835800731674,0.5838983916375231,0.6607798402979598,0.5421644099313914,15,"approved, LINCS, fibrosis_targets=1"
DB08439,Parecoxib,parecoxib,small molecule,approved|investigational,1,1,N-((p-(5-methyl-3-phenyl-4-isoxazolyl)phenyl)sulfonyl)propionamide|Parecoxib|Parécoxib|Parecoxibum,LTF|PTGS2,2,CCC(=O)NS(=O)(=O)C1=CC=C(C=C1)C1=C(C)ON=C1C1=CC=CC=C1,1,BRD-K13800121,parecoxib,11,7,CCC(=O)NS(=O)(=O)c1ccc(cc1)-c1c(C)onc1-c1ccccc1,CCC(=O)NS(=O)(=O)C1=CC=C(C=C1)C1=C(C)ON=C1C1=CC=CC=C1,LTF|PTGS2,2,7.402745438015069,0.06338083801757513,0.3456822445894977,0.350379306422211,1.0,1.0,0.350379306422211,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.3403303034405923,19,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.3384484971129453,0.3384484971129453,0.3384484971129453,17,0.7036873167285999,0.5927206414584077,0.5892123102023418,0.5371441754054029,16,"approved, LINCS"
DB11338,Clove oil,clove oil,biotech,approved|nutraceutical,1,0,Caryophylii floris aetheroleum|Caryophyllus aromaticus bud oil|Clove bud oil|Clove oil|Clove volatile oil|Ding xiang bud oil|Eugenia aromatica bud oil|Eugenia caryophyllata bud oil|Eugenia caryophyllus (clove) bud oil|Eugenia caryophyllus (clove) flower oil|Nelken oel|Syzygium aromaticum bud oil|Syzygium aromaticum oil,COL1A1|CSF2RA|CXCL10|VCAM1,4,,0,,,0,0,,,COL1A1|CXCL10|VCAM1,3,29.71313766621235,0.25439799074342856,0.0,0.4421294589150075,0.75,0.75,0.3315970941862556,1.0,0.0,1,0.3333333333333333,0.0,0.0,0.0,0.0,0.3462383353603594,17,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.33501407785032067,0.33501407785032067,0.33501407785032067,21,0.6990938339154159,0.6030100938928202,0.5884258917830015,0.5333124498060021,17,"approved, fibrosis_targets=1"
DB01406,Danazol,danazol,small molecule,approved|investigational,1,1,Danazol|Danazolum,AR|CCL2|ESR1|GNRHR|GNRHR2|PGR,6,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC3=C(C[C@]12C)C=NO3,1,BRD-A92537424,danazol,23,13,C[C@]12CCC3C(CCC4=Cc5oncc5C[C@]34C)C1CC[C@@]2(O)C#C,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC3=C(C[C@]12C)C=NO3,CCL2,1,12.469300679603391,0.10675967898448939,0.4421078681545865,0.22106472945750374,0.16666666666666666,0.16666666666666666,0.036844121576250624,1.0,1.0,1,0.3333333333333333,0.0,0.0,0.0,0.0,0.333534633703186,23,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.3309650374074947,0.3309650374074947,0.3309650374074947,22,0.6936783047497096,0.5808852753885213,0.6326345195224181,0.5267191153628177,18,"approved, LINCS, fibrosis_targets=1"
DB04835,Maraviroc,maraviroc,small molecule,approved|investigational,1,1,Maraviroc|Maravirocum,CCR5,1,CC(C)C1=NN=C(C)N1[C@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)C1=CC=CC=C1,1,BRD-A04352665,maraviroc,59,51,CC(C)c1nnc(C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CC(C)C1=NN=C(C)N1[C@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)C1=CC=CC=C1,CCR5,1,2.749243345985969,0.023538476183176067,0.5695756090123103,0.22106472945750374,1.0,1.0,0.22106472945750374,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.31869361570776683,31,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.31929007663266795,0.31929007663266795,0.31929007663266795,28,0.6780632247135061,0.5550380980516488,0.6081280676939628,0.5223501798155888,19,"approved, LINCS"
DB02546,Vorinostat,vorinostat,small molecule,approved|investigational,1,1,Octanedioic acid hydroxyamide phenylamide|SAHA|SHH|Suberanilohydroxamic acid|Suberoylanilide hydroxamic acid|Vorinostat|Vorinostatum,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8,5,ONC(=O)CCCCCCC(=O)NC1=CC=CC=C1,1,BRD-K81418486,vorinostat,1323,60,ONC(=O)CCCCCCC(=O)Nc1ccccc1,ONC(=O)CCCCCCC(=O)NC1=CC=CC=C1,,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.3,53,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.2999322657886263,0.2999322657886263,0.2999322657886263,47,0.6521724511610029,0.5224812208606682,0.65,0.5153652246365349,20,"approved, LINCS"
DB06706,Isometheptene,isometheptene,small molecule,approved,1,0,Isometepteno|Isometheptene|Isometheptenum,ADRA1A|SLC18A2,2,CNC(C)CCC=C(C)C,1,BRD-M59543297,isometheptene,4,2,CNC(C)CCC=C(C)C.CNC(C)CCC=C(C)C.OC(C(O)C(O)C(=O)O)C(O)C(=O)O,CNC(C)CCC=C(C)C,ADRA1A|SLC18A2,2,9.764439025526077,0.08360119004379814,0.22389336442281263,0.350379306422211,1.0,1.0,0.350379306422211,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.32711705942214525,25,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.3240750579124237,0.3240750579124237,0.3240750579124237,25,0.6844630634021487,0.569708401904114,0.5648545341690048,0.5126731381472952,21,"approved, LINCS"
DB06595,Midostaurin,midostaurin,small molecule,approved|investigational,1,1,4'-N-benzoylstaurosporine|Midostaurin,FLT3|KDR|KIT|PDGFRA|PDGFRB|PRKCA|PRKCG,7,CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)N1C3=C(C=CC=C3)C3=C1C1=C(C4=C(C=CC=C4)N21)C1=C3CNC1=O)N(C)C(=O)C1=CC=CC=C1,1,BRD-K13646352,midostaurin,19,13,CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13)N(C)C(=O)c1ccccc1,CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)N1C3=C(C=CC=C3)C3=C1C1=C(C4=C(C=CC=C4)N21)C1=C3CNC1=O)N(C)C(=O)C1=CC=CC=C1,PDGFRB,1,4.980482516465038,0.042641903367958686,0.4167446115529903,0.22106472945750374,0.14285714285714285,0.14285714285714285,0.031580675636786244,1.0,1.0,1,0.3333333333333333,0.0,0.0,0.0,0.0,0.312648012120921,34,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.3143971626657869,0.3143971626657869,0.3143971626657869,32,0.6715190277198987,0.5445090502419994,0.6275618682020988,0.5072543169705097,22,"approved, LINCS, fibrosis_targets=1"
DB00768,Olopatadine,olopatadine,small molecule,approved,1,0,Olopatadin|Olopatadina|Olopatadine|Olopatadinum,HRH1|HRH2|HRH3|S100A1|S100A12|S100A13|S100A2|S100B,8,CN(C)CC\C=C1\C2=CC=CC=C2COC2=C1C=C(CC(O)=O)C=C2,1,BRD-K67637637,olopatadine,13,9,CN(C)CC/C=C\1/c2ccccc2COc3ccc(CC(=O)O)cc13,CN(C)CC\C=C1\C2=CC=CC=C2COC2=C1C=C(CC(O)=O)C=C2,S100A12|S100A2|S100B,3,15.890287583605573,0.1360494902630664,0.3671265724930146,0.4421294589150075,0.375,0.375,0.1657985470931278,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.3385604866955955,20,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.3290445415553905,0.3290445415553905,0.3290445415553905,23,0.6911096711569984,0.5896383214129892,0.6118512062816045,0.5059539720586679,23,"approved, LINCS"
DB00661,Verapamil,verapamil,small molecule,approved|investigational,1,1,Iproveratril|Vérapamil|Verapamil|Verapamilo|Verapamilum,ABCB1|ADRA1A|ADRA1B|ADRA1D|CACNA1A|CACNA1B|CACNA1C|CACNA1G|CACNA1H|CACNG1|KCNH2|KCNJ11|SLC6A4,13,COC1=C(OC)C=C(CCN(C)CCCC(C#N)(C(C)C)C2=CC(OC)=C(OC)C=C2)C=C1,1,BRD-A09533288,verapamil,98,57,COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2ccc(OC)c(OC)c2)cc1OC,COC1=C(OC)C=C(CCN(C)CCCC(C#N)(C(C)C)C2=CC(OC)=C(OC)C=C2)C=C1,ADRA1A|SLC6A4,2,6.030191725072567,0.051629305389734835,0.639239845926526,0.350379306422211,0.15384615384615385,0.15384615384615385,0.053904508680340156,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.32213110093581226,28,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.3184605200386003,0.3184605200386003,0.3184605200386003,29,0.6769537055587304,0.5610248363137811,0.6479238304697474,0.504996110380952,24,"approved, LINCS"
DB11750,Clobetasol,clobetasol,small molecule,approved|investigational|withdrawn,1,1,Clobetasol,PLA2G1B,1,[H][C@@]12C[C@H](C)[C@](O)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,1,BRD-A26095496,clobetasol,23,13,CCC(=O)O[C@@]1([C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C)C(=O)CCl,[H][C@@]12C[C@H](C)[C@](O)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,PLA2G1B,1,10.123465522052769,0.08667510368987878,0.4421078681545865,0.22106472945750374,1.0,1.0,0.22106472945750374,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.31535761145578395,33,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.31160830098834436,0.31160830098834436,0.31160830098834436,34,0.6677889682239334,0.5492280994704075,0.5826345195224181,0.5043317034177391,25,"approved, LINCS"
DB01197,Captopril,captopril,small molecule,approved|investigational,1,1,(2S)-1-[(2S)-2-methyl-3-sulfanylpropanoyl]pyrrolidine-2-carboxylic acid|Captopril|Captoprilum|Captopryl|CP|D-2-methyl-3-mercaptopropanoyl-L-proline|D-3-mercapto-2-methylpropanoyl-L-proline|L-Captopril,ACE|BDKRB1|LTA4H|MMP2|MMP9,5,C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O,1,BRD-K54529596,captopril,14,8,C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O,C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O,MMP9,1,6.3291548684222345,0.054188968520195134,0.3767243618821327,0.22106472945750374,0.2,0.2,0.04421294589150075,1.0,1.0,1,0.3333333333333333,0.0,0.0,0.0,0.0,0.3120581950092944,35,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.3130541706028921,0.3130541706028921,0.3130541706028921,33,0.6697227965415203,0.5434818223601087,0.6195578182679273,0.5042231944939016,26,"approved, LINCS, fibrosis_targets=1"
DB00679,Thioridazine,thioridazine,small molecule,approved|withdrawn,1,0,10-[2-(1-methyl-2-piperidyl)ethyl]-2-methylsulfanyl-phenothiazine|2-Methylmercapto-10-(2-(N-methyl-2-piperidyl)ethyl)phenothiazine|3-Methylmercapto-N-(2'-(N-methyl-2-piperidyl)ethyl)phenothiazine|Thioridazin|Thioridazine|Thioridazinum|Tioridazina,ADRA1A|ADRA1B|DRD1|DRD2|HTR2A|KCNH2,6,CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1,1,BRD-A84481105,thioridazine,208,51,CSc1ccc2Sc3ccccc3N(CCC3CCCCN3C)c2c1,CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1,ADRA1A,1,4.024154714988533,0.03445401443072427,0.743186910350981,0.22106472945750374,0.16666666666666666,0.16666666666666666,0.036844121576250624,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.31062007389420393,37,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.30867790325568323,0.30867790325568323,0.30867790325568323,37,0.6638696064362625,0.5409771847735821,0.6428503279616969,0.5035885888007571,27,"approved, LINCS"
DB01136,Carvedilol,carvedilol,small molecule,approved|investigational,1,1,(+-)-1-(Carbazol-4-yloxy)-3-((2-(o-methoxyphenoxy)ethyl)amino)-2-propanol|Carvedilol|Carvédilol|Carvedilolum,ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|GJA1|HIF1A|KCNH2|KCNJ2|KCNJ4|NDUFC2|NPPB|SELE|VCAM1|VEGFA,18,COC1=CC=CC=C1OCCNCC(O)COC1=CC=CC2=C1C1=CC=CC=C1N2,1,BRD-A10977446,carvedilol,46,13,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,COC1=CC=CC=C1OCCNCC(O)COC1=CC=CC2=C1C1=CC=CC=C1N2,ADRA1A|KCNJ2|VCAM1,3,7.09596429858575,0.060754238755473484,0.5356046936707068,0.4421294589150075,0.16666666666666666,0.16666666666666666,0.07368824315250125,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.32658633120722574,26,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.3215185698592467,0.3215185698592467,0.3215185698592467,27,0.6810438000459899,0.5687840834851928,0.6455468305171429,0.5007880425553805,28,"approved, LINCS"
DB00755,Tretinoin,tretinoin,small molecule,approved|investigational|nutraceutical,1,1,"(all-E)-3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraenoic acid|3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexene-1-yl)-2,4,6,8-nonatetraenoic acid (ECL)|Acide retinoique|all trans Retinoic acid|all trans-Retinoic acid|all-(E)-Retinoic acid|all-trans-beta-Retinoic acid|all-trans-Retinoic acid|all-trans-Tretinoin|all-trans-Vitamin A acid|all-trans-Vitamin A1 acid|ATRA|beta-Retinoic acid|Retinoic acid|Retionic acid|trans-Retinoic acid|Tretin M|Tretinoin|Tretinoina|Trétinoïne",ALDH1A1|ALDH1A2|CRABP1|GPRC5A|LCN1|OBP2A|PDK4|RARA|RARB|RARG|RARRES1|RBP4|RXRA|RXRB|RXRG,15,C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C/C(O)=O,1,BRD-K06926592,tretinoin,33,13,CC(=CC=CC(=CC(=O)O)C)C=CC1=C(C)CCCC1(C)C,C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C/C(O)=O,PDK4|RARRES1|RBP4,3,10.594762512165076,0.09071025503185015,0.4905617768317825,0.4421294589150075,0.2,0.2,0.0884258917830015,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.33026642747658136,24,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.3231697122783435,0.3231697122783435,0.3231697122783435,26,0.6832521775748428,0.5751933541241853,0.636538247149358,0.5006596033054027,29,"approved, LINCS"
DB04743,Nimesulide,nimesulide,small molecule,approved|withdrawn,1,0,Nimesulida|Nimesulide|Nimesulidum,LTF|PLA2G2E|PTGS2|TNFSF10,4,CS(=O)(=O)NC1=C(OC2=CC=CC=C2)C=C(C=C1)[N+]([O-])=O,1,BRD-K76775527,nimesulide,22,13,CS(=O)(=O)Nc1ccc(cc1Oc1ccccc1)[N+]([O-])=O,CS(=O)(=O)NC1=C(OC2=CC=CC=C2)C=C(C=C1)[N+]([O-])=O,LTF|PTGS2,2,7.402745438015069,0.06338083801757513,0.4361872823481104,0.350379306422211,0.5,0.5,0.1751896532111055,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.3188681284621631,30,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.3153459663511735,0.3153459663511735,0.3153459663511735,31,0.6727880380208071,0.5553420301748913,0.6073133177540643,0.5000807974597781,30,"approved, LINCS"
DB00441,Gemcitabine,gemcitabine,small molecule,approved|investigational,1,1,"2'-Deoxy-2',2'-difluorocytidine|2',2'-Difluorodeoxycytidine|4-amino-1-((2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)-tetrahydrofuran-2-yl)pyrimidin-2(1H)-one|D07001|dFdC|dFdCyd|Difluorodeoxycytidine|Gemcitabin|Gemcitabina|Gemcitabine|Gemcitabinum",CMPK1|RRM1|RRM2|TYMS,4,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,1,BRD-K15108141,gemcitabine,153,51,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,RRM2,1,3.278112662575041,0.028066550364284956,0.7007044235009007,0.22106472945750374,0.25,0.25,0.055266182364375936,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.3063352470077071,42,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.30474370917567406,0.30474370917567406,0.30474370917567406,41,0.6586076825101658,0.5335147128308039,0.6343538305916808,0.49850638527497354,31,"approved, LINCS"
DB00699,Nicergoline,nicergoline,small molecule,approved,1,0,"(8β)-10-methoxy-1,6-dimethylergoline-8-methanol 5-bromo-3-pyridinecarboxylate (ester)|10-methoxy-1,6-dimethylergoline-8β-methanol 5-bromonicotinate|Nicergolin|Nicergolina|Nicergoline|Nicergolinum",ADRA1A,1,[H][C@@]12CC3=CN(C)C4=CC=CC(=C34)[C@]1(C[C@@H](COC(=O)C1=CN=CC(Br)=C1)CN2C)OC,1,BRD-K76810206,nicergoline,23,13,CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13,[H][C@@]12CC3=CN(C)C4=CC=CC(=C34)[C@]1(C[C@@H](COC(=O)C1=CN=CC(Br)=C1)CN2C)OC,ADRA1A,1,4.024154714988533,0.03445401443072427,0.4421078681545865,0.22106472945750374,1.0,1.0,0.22106472945750374,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.3023023391409953,47,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.3022760129337236,0.3022760129337236,0.3022760129337236,44,0.6553071768325639,0.5264909840780767,0.5826345195224181,0.49479156378272515,32,"approved, LINCS"
