drugbank_id,drug_name,normalized_name,drug_type,groups,is_approved,is_investigational,synonyms,target_genes,target_gene_count,drugbank_smiles,has_lincs_match,lincs_pert_id,lincs_pert_iname,lincs_signature_count,lincs_cell_count,lincs_canonical_smiles,canonical_smiles,target_overlap_genes,target_overlap_count,target_overlap_weight,target_overlap_norm,lincs_support_norm,approval_bonus,smiles_bonus,pseudo_label_score,pseudo_label_rank,disease_gene_panel_size,disease_gene_panel_top10,label_source,study_objective
DB13995,Ferric pyrophosphate citrate,ferric pyrophosphate citrate,small molecule,approved,1,0,Ferric pyrophosphate citrate|FPC|SFP|Tetraferric nonahydrogen citrate pyrophosphate|Triferic,FTH1|FTL|HBA1|HBB,4,[Fe+3].[Fe+3].[Fe+3].[Fe+3].OP(O)(=O)OP(O)(O)=O.OP(O)(=O)OP(O)(O)=O.OP([O-])(=O)OP([O-])([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,0,,,0,0,,[Fe+3].[Fe+3].[Fe+3].[Fe+3].OP(O)(=O)OP(O)(O)=O.OP(O)(=O)OP(O)(O)=O.OP([O-])(=O)OP([O-])([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,HBA1|HBB,2,20.944684857428243,0.17932423712164883,0.0,1.0,1.0,0.30759454227298927,11,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB09112,Nitrous acid,nitrous acid,small molecule,approved|investigational,1,1,dioxonitric acid|hydroxidooxidonitrogen|nitrosyl hydroxide|Nitrous acid,HBA1|HBB|MB,3,ON=O,0,,,0,0,,ON=O,HBA1|HBB,2,20.944684857428243,0.17932423712164883,0.0,1.0,1.0,0.30759454227298927,12,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB09147,Ferric pyrophosphate,ferric pyrophosphate,small molecule,approved,1,0,Ferric pyrophosphate|Iron pyrophosphate|Iron(III) pyrophosphate,FTL|HBA1|HBB,3,[Fe+3].[Fe+3].[Fe+3].[Fe+3].[O-]P([O-])(=O)OP([O-])([O-])=O.[O-]P([O-])(=O)OP([O-])([O-])=O.[O-]P([O-])(=O)OP([O-])([O-])=O,0,,,0,0,,[Fe+3].[Fe+3].[Fe+3].[Fe+3].[O-]P([O-])(=O)OP([O-])([O-])=O.[O-]P([O-])(=O)OP([O-])([O-])=O.[O-]P([O-])(=O)OP([O-])([O-])=O,HBA1|HBB,2,20.944684857428243,0.17932423712164883,0.0,1.0,1.0,0.30759454227298927,13,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB09517,Sodium ferric gluconate complex,sodium ferric gluconate complex,small molecule,approved,1,0,Ferric sodium gluconate complex|Sodium Ferric Gluconate|Sodium ferric gluconate complex,FTL|HBA1|HBB,3,[O--].[O--].[O--].[Na+].[Fe+3].[Fe+3].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O.OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,0,,,0,0,,[O--].[O--].[O--].[Na+].[Fe+3].[Fe+3].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O.OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,HBA1|HBB,2,20.944684857428243,0.17932423712164883,0.0,1.0,1.0,0.30759454227298927,14,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB06154,Pentaerythritol tetranitrate,pentaerythritol tetranitrate,small molecule,approved|withdrawn,1,0,Corpent|PENT|PENTA|Pentaerithrityl tetranitrate|pentaerithrityli tetranitras|Pentaerythritol tetranitrate|Penthrite|TEN|Tetranitrate de pentaerithrityle|Tetranitrato de pentaeritritilo,HBA1|HBB,2,[O-][N+](=O)OCC(CO[N+]([O-])=O)(CO[N+]([O-])=O)CO[N+]([O-])=O,0,,,0,0,,[O-][N+](=O)OCC(CO[N+]([O-])=O)(CO[N+]([O-])=O)CO[N+]([O-])=O,HBA1|HBB,2,20.944684857428243,0.17932423712164883,0.0,1.0,1.0,0.30759454227298927,15,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB01373,Calcium,calcium,small molecule,approved|investigational|nutraceutical,1,1,"Calcio|Calcium|Calcium, elemental|Elemental calcium|Kalzium",ALPP|AOC1|ATP2C1|BMP4|CACNA1C|CALM1|CAST|COMP|CP|MGP|PCDH19|PDCD6|S100A13|S100A2|S100A8|S100A9|S100B|SPTBN1|TNNC1|TNNC2,20,[Ca],0,,,0,0,,[Ca],CP|S100A2|S100A8|S100A9|S100B,5,20.691772650316334,0.17715885297250464,0.0,1.0,1.0,0.3062953117835028,16,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB11093,Calcium citrate,calcium citrate,small molecule,approved|investigational,1,1,tricalcium citrate,CADPS|CADPS2|CALB2|CALM1|CALM2|CALM3|CALR|CALR3|CANX|CAPS|CASQ1|CASQ2|CASR|CHP1|CIB1|CIB2|FBN2|FBN3|GCA|NCS1|NRXN1|NUCB1|NUCB2|PDCD6|PEF1|RGN|S100A13|S100A16|S100A6|S100B|SPARC|SRI|TPT1,33,[Ca++].[Ca++].[Ca++].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,0,,,0,0,,[Ca++].[Ca++].[Ca++].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,CAPS|NCS1|S100B|SPARC,4,20.08389937395322,0.17195436255918659,0.0,1.0,1.0,0.30317261753551195,17,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB11348,Calcium Phosphate,calcium phosphate,small molecule,approved|investigational,1,1,"calcio fosfato|Calcium phosphates|Phosphoric acid, calcium salt",CADPS|CADPS2|CALB2|CALM1|CALM2|CALM3|CALR|CALR3|CANX|CAPS|CASQ1|CASQ2|CASR|CHP1|CIB1|CIB2|FBN2|FBN3|GCA|NCS1|NRXN1|NUCB1|NUCB2|PDCD6|PEF1|RGN|S100A13|S100A16|S100A6|S100B|SPARC|SRI|TPT1,33,[Ca++].[Ca++].[Ca++].[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O,0,,,0,0,,[Ca++].[Ca++].[Ca++].[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O,CAPS|NCS1|S100B|SPARC,4,20.08389937395322,0.17195436255918659,0.0,1.0,1.0,0.30317261753551195,18,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB14481,Calcium phosphate dihydrate,calcium phosphate dihydrate,small molecule,approved,1,0,"Calcium monohydrogen phosphate dihydrate|Calcium phosphate dibasic, hydrous|Calcium phosphate dihydrate|Calcium phosphate dihydrate, dibasic|Calcium phosphate, dibasic, dihydrate|Calcium phosphate, dibasic, hydrous|D.C.P.|Dibasic calcium phosphate dihydrate|Dibasic calcium phosphate hydrate|Dicalcium phosphate dihydrate",CADPS|CADPS2|CALB2|CALM1|CALM2|CALM3|CALR|CALR3|CANX|CAPS|CASQ1|CASQ2|CASR|CHP1|CIB1|CIB2|FBN2|FBN3|GCA|NCS1|NRXN1|NUCB1|NUCB2|PDCD6|PEF1|RGN|S100A13|S100A16|S100A6|S100B|SPARC|SRI|TPT1,33,O.O.[Ca++].OP([O-])([O-])=O,0,,,0,0,,O.O.[Ca++].OP([O-])([O-])=O,CAPS|NCS1|S100B|SPARC,4,20.08389937395322,0.17195436255918659,0.0,1.0,1.0,0.30317261753551195,19,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB11338,Clove oil,clove oil,biotech,approved|nutraceutical,1,0,Caryophylii floris aetheroleum|Caryophyllus aromaticus bud oil|Clove bud oil|Clove oil|Clove volatile oil|Ding xiang bud oil|Eugenia aromatica bud oil|Eugenia caryophyllata bud oil|Eugenia caryophyllus (clove) bud oil|Eugenia caryophyllus (clove) flower oil|Nelken oel|Syzygium aromaticum bud oil|Syzygium aromaticum oil,COL1A1|CSF2RA|CXCL10|VCAM1,4,,0,,,0,0,,,COL1A1|CXCL10|VCAM1,3,29.71313766621235,0.25439799074342856,0.0,1.0,0.0,0.3026387944460571,20,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB00048,Collagenase clostridium histolyticum,collagenase clostridium histolyticum,biotech,approved|investigational,1,1,Clostridiopeptidase A|Clostridium histolyticum enzymes|Collagenase|Collagenase clostridium histolyticum|collagenase clostridium histolyticum-aaes,COL1A1|COL2A1|COL3A1,3,,0,,,0,0,,,COL1A1|COL3A1,2,29.496562469799994,0.25254371687201516,0.0,1.0,0.0,0.3015262301232091,21,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB00768,Olopatadine,olopatadine,small molecule,approved,1,0,Olopatadin|Olopatadina|Olopatadine|Olopatadinum,HRH1|HRH2|HRH3|S100A1|S100A12|S100A13|S100A2|S100B,8,CN(C)CC\C=C1\C2=CC=CC=C2COC2=C1C=C(CC(O)=O)C=C2,1,BRD-K67637637,olopatadine,13,9,CN(C)CC/C=C\1/c2ccccc2COc3ccc(CC(=O)O)cc13,CN(C)CC\C=C1\C2=CC=CC=C2COC2=C1C=C(CC(O)=O)C=C2,S100A12|S100A2|S100B,3,15.890287583605573,0.1360494902630664,0.009826152683295541,1.0,1.0,0.28359492469449893,22,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB01592,Iron,iron,small molecule,approved|investigational,1,1,"Carbonyl iron|Eisen|Electrolytic iron|Fe|fer|Ferrum|Ferrum metallicum|Hierro|Iron|Iron powder|Iron, carbonyl|Iron, electrolytic|Iron, elemental|Iron, reduced|Reduced iron",AHSP|CP|EGLN1|FEN1|FTH1|FXN|HBA1|HDAC8|NEIL1|NEIL2|POLB|TF|TFRC,13,[Fe],0,,,0,0,,[Fe],CP|HBA1,2,15.354383653107757,0.13146118711307028,0.0,1.0,1.0,0.27887671226784216,23,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB14488,Ferrous gluconate,ferrous gluconate,small molecule,approved|investigational,1,1,"D-gluconic acid, iron(2+) salt (2:1)|Ferric Gluconate|Ferrous gluconate|Ferrous gluconate anhydrous|Iron(2+) gluconate (1:2)|Iron(II) gluconate, anhydrous",AHSP|CP|EGLN1|FEN1|FTH1|FXN|HBA1|HDAC8|NEIL1|NEIL2|POLB|TF|TFRC,13,[Fe++].[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C([O-])=O.[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C([O-])=O,0,,,0,0,,[Fe++].[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C([O-])=O.[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C([O-])=O,CP|HBA1,2,15.354383653107757,0.13146118711307028,0.0,1.0,1.0,0.27887671226784216,24,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB14489,Ferrous succinate,ferrous succinate,small molecule,approved|investigational,1,1,Ferrous succinate|Iron succinate,AHSP|CP|EGLN1|FEN1|FTH1|FXN|HBA1|HDAC8|NEIL1|NEIL2|POLB|TF|TFRC,13,[Fe++].[O-]C(=O)CCC([O-])=O,0,,,0,0,,[Fe++].[O-]C(=O)CCC([O-])=O,CP|HBA1,2,15.354383653107757,0.13146118711307028,0.0,1.0,1.0,0.27887671226784216,25,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB14490,Ferrous ascorbate,ferrous ascorbate,small molecule,approved|withdrawn,1,0,"Ferrous ascorbate|Ferrous cevitamate|Iron(2+) L-ascorbate|L-Ascorbic acid, iron complex",AHSP|CP|EGLN1|FEN1|FTH1|FXN|HBA1|HDAC8|NEIL1|NEIL2|POLB|TF|TFRC,13,[Fe++].[H][C@](O)(CO)[C@@]1([H])OC(=O)C(O)=C1O.[H][C@](O)(CO)[C@@]1([H])OC(=O)C([O-])=C1[O-],0,,,0,0,,[Fe++].[H][C@](O)(CO)[C@@]1([H])OC(=O)C(O)=C1O.[H][C@](O)(CO)[C@@]1([H])OC(=O)C([O-])=C1[O-],CP|HBA1,2,15.354383653107757,0.13146118711307028,0.0,1.0,1.0,0.27887671226784216,26,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB14491,Ferrous fumarate,ferrous fumarate,small molecule,approved|investigational,1,1,Ferrous fumarate|iron fumarate|Iron(2+) fumarate,AHSP|CP|EGLN1|FEN1|FTH1|FXN|HBA1|HDAC8|NEIL1|NEIL2|POLB|TF|TFRC,13,[Fe++].[H]\C(=C(\[H])C([O-])=O)C([O-])=O,0,,,0,0,,[Fe++].[H]\C(=C(\[H])C([O-])=O)C([O-])=O,CP|HBA1,2,15.354383653107757,0.13146118711307028,0.0,1.0,1.0,0.27887671226784216,27,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB14501,Ferrous glycine sulfate,ferrous glycine sulfate,small molecule,approved,1,0,Ferrous (II) Glycine Sulphate Complex|Ferrous glycine sulfate|Ferrous glycine sulphate|Iron(II) glycine sulfate,AHSP|CP|EGLN1|FEN1|FTH1|FXN|HBA1|HDAC8|NEIL1|NEIL2|POLB|TF|TFRC,13,[Fe++].NCC([O-])=O.NCC([O-])=O.OS(O)(=O)=O,0,,,0,0,,[Fe++].NCC([O-])=O.NCC([O-])=O.OS(O)(=O)=O,CP|HBA1,2,15.354383653107757,0.13146118711307028,0.0,1.0,1.0,0.27887671226784216,28,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB11672,Curcumin,curcumin,small molecule,approved|investigational,1,1,Curcumin|Diferuloylmethane,ABCC5|APP|CA1|CA12|CA14|CA2|CA4|CA6|CA9|CBR1|CYP3A4|DNMT3B|GSTP1|MMP13|MMP9|NOS2|PPARG|PTGS1|PTGS2|VDR|XDH,21,COC1=CC(\C=C\C(=O)CC(=O)\C=C\C2=CC(OC)=C(O)C=C2)=CC=C1O,1,BRD-K69690935,curcumin,59,51,COc1ccc(C=CC(=O)CC(=O)C=Cc2cccc(O)c2OC)cc1O,COC1=CC(\C=C\C(=O)CC(=O)\C=C\C2=CC(OC)=C(O)C=C2)=CC=C1O,CA1|MMP13|MMP9|PTGS2,4,13.227434503098527,0.11325067039638297,0.044595616024187455,1.0,1.0,0.27686952544266724,29,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB00157,NADH,nadh,small molecule,approved|nutraceutical,1,0,"1,4-dihydronicotinamide adenine dinucleotide|DPNH|NAD reduced form|NADH|Nicotinamide adenine dinucleotide (reduced)|Nicotinamide-adenine dinucleotide, reduced|Reduced nicotinamide adenine diphosphate|Reduced nicotinamide-adenine dinucleotide",AASS|ACADS|ADH1A|ADH1B|ADH1C|ADH4|ADH5|ADH7|AKR1B1|AKR1C1|AKR1C2|AKR1C3|AKR1C4|ALDH1A1|ALDH1A2|ALDH1A3|ALDH1B1|ALDH2|ALDH3A1|ALDH3A2|ALDH3B1|ALDH3B2|ALDH4A1|ALDH5A1|ALDH6A1|ALDH7A1|ALDH9A1|AMT|BDH1|BLVRA|BLVRB|CDO1|COXFA4|COXFA4L2|CYB5R3|CYP17A1|CYP4A11|DHCR7|DHFR|DLAT|DLD|EHHADH|GAPDH|GAPDHS|GFUS|GLUD1|GLUD2|GPD1|GSR|H6PD|HADH|HADHA|HIBADH|HMGCR|HMOX1|HMOX2|HPGD|HSD11B1|HSD11B2|HSD17B1|HSD17B10|HSD17B2|HSD17B3|HSD17B4|HSD17B7|HSD17B8|HSD3B1|HSD3B2|IDH3A|IDH3B|IDH3G|IMPDH1|IMPDH2|LDHA|LDHAL6A|LDHAL6B|LDHB|LDHC|MDH1|MDH2|ME1|ME2|ME3|MSMO1|MT-ND1|MT-ND2|MT-ND3|MT-ND4|MT-ND4L|MT-ND5|MT-ND6|MTHFD1|MTHFD2|NDUFA1|NDUFA10|NDUFA11|NDUFA12|NDUFA13|NDUFA2|NDUFA3|NDUFA5|NDUFA6|NDUFA7|NDUFA8|NDUFA9|NDUFAB1|NDUFB1|NDUFB10|NDUFB2|NDUFB3|NDUFB4|NDUFB5|NDUFB6|NDUFB7|NDUFB8|NDUFB9|NDUFC1|NDUFC2|NDUFS1|NDUFS2|NDUFS3|NDUFS4|NDUFS5|NDUFS6|NDUFS7|NDUFS8|NDUFV1|NDUFV2|NDUFV3|NNT|NQO2|NSDHL|OGDH|PDHA1|PDHA2|PDHB|PHGDH|PYCR1|PYCR2|QDPR|RDH5|SORD|TYR|UGDH,144,NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](CO[P@](O)(=O)O[P@](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C(N)N=CN=C23)[C@@H](O)[C@H]1O,0,,,0,0,,NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](CO[P@](O)(=O)O[P@](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C(N)N=CN=C23)[C@@H](O)[C@H]1O,AKR1C1|AKR1C2|HSD11B1|LDHC,4,14.920974250837208,0.12775042178274584,0.0,1.0,1.0,0.27665025306964747,30,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB00795,Sulfasalazine,sulfasalazine,small molecule,approved|investigational,1,1,2-Hydroxy-5-((4-((2-pyridinylamino)sulfonyl)phenyl)azo)benzoic acid|2-Hydroxy-5-[4-(pyridin-2-ylsulfamoyl)-phenylazo]-benzoic acid|4-(Pyridyl-2-amidosulfonyl)-3'-carboxy-4'-hydroxyazobenzene|5-((p-(2-Pyridylsulfamoyl)phenyl)azo)salicylic acid|5-(4-(2-Pyridylsulfamoyl)phenylazo)-2-hydroxybenzoic acid|5-(p-(2-Pyridylsulfamyl)phenylazo)salicylic acid|Azopyrin|Salazosulfapiridina|Salazosulfapyridine|Salazosulfapyridinum|Salicylazosulfapyridine|Sulfasalazin|Sulfasalazina|Sulfasalazine|Sulfasalazinum|Sulphasalazine|柳氮磺吡啶,ABCG2|ACAT1|ALOX5|CHUK|IKBKB|NFKB1|NFKB2|PLA2G1B|PPARG|PTGS1|PTGS2|REL|RELA|RELB|SLC7A11,15,OC(=O)C1=CC(=CC=C1O)\N=N\C1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=C1,1,BRD-K10670311,sulfasalazine,15,7,OC(=O)c1cc(ccc1O)\N=N\c1ccc(cc1)S(=O)(=O)Nc1ccccn1,OC(=O)C1=CC(=CC=C1O)\N=N\C1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=C1,PLA2G1B|PTGS2,2,14.067394057901055,0.12044223748862223,0.011337868480725623,1.0,1.0,0.27453291618931847,31,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB01406,Danazol,danazol,small molecule,approved|investigational,1,1,Danazol|Danazolum,AR|CCL2|ESR1|GNRHR|GNRHR2|PGR,6,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC3=C(C[C@]12C)C=NO3,1,BRD-A92537424,danazol,23,13,C[C@]12CCC3C(CCC4=Cc5oncc5C[C@]34C)C1CC[C@@]2(O)C#C,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC3=C(C[C@]12C)C=NO3,CCL2,1,12.469300679603391,0.10675967898448939,0.017384731670445956,1.0,1.0,0.2675327537247828,32,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB00128,Aspartic acid,aspartic acid,small molecule,approved|investigational|nutraceutical,1,1,(S)-2-aminobutanedioic acid|(S)-2-aminosuccinic acid|2-Aminosuccinic acid|ácido aspártico|Acidum asparticum|Asp|Aspartic acid|D|L-Asp|L-Asparaginsäure|L-Aspartate|L-Aspartic acid,ACY1|ADSS1|ADSS2|ASNS|ASPA|ASPH|ASRGL1|ASS1|DARS1|DARS2|GOT1|GOT2|GRIN1|GRIN2A|GRIN2B|LYZ|PAICS|RNASE1|SLC1A1|SLC25A12|SLC25A13,21,N[C@@H](CC(O)=O)C(O)=O,0,,,0,0,,N[C@@H](CC(O)=O)C(O)=O,LYZ|RNASE1,2,13.139795753572752,0.11250032480713286,0.0,1.0,1.0,0.26750019488427973,33,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB12267,Brigatinib,brigatinib,small molecule,approved|investigational,1,1,Brigatinib,ABL1|ALK|EGFR|ERBB2|ERBB4|FLT3|IGF1R|INSR|MET,9,COC1=CC(=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1)N1CCC(CC1)N1CCN(C)CC1,0,,,0,0,,COC1=CC(=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1)N1CCC(CC1)N1CCN(C)CC1,ERBB4|MET,2,12.502361248057944,0.10704273701363984,0.0,1.0,1.0,0.2642256422081839,34,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB11800,Tivozanib,tivozanib,small molecule,approved|investigational,1,1,Tivozanib,FLT1|FLT3|FLT4|KDR|KIT|MET|PDGFRA|PDGFRB|PTK6,9,COC1=C(OC)C=C2C(OC3=CC(Cl)=C(NC(=O)NC4=NOC(C)=C4)C=C3)=CC=NC2=C1,1,BRD-K53414658,tivozanib,107,56,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,COC1=C(OC)C=C2C(OC3=CC(Cl)=C(NC(=O)NC4=NOC(C)=C4)C=C3)=CC=NC2=C1,MET|PDGFRB,2,8.856669315655324,0.07582904585481648,0.08087679516250945,1.0,1.0,0.2616727865453918,35,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB08865,Crizotinib,crizotinib,small molecule,approved|investigational,1,1,(R)-crizotinib|Crizotinib|Crizotinibum,ALK|MET|MST1R|ROS1,4,C[C@@H](OC1=CC(=CN=C1N)C1=CN(N=C1)C1CCNCC1)C1=C(Cl)C=CC(F)=C1Cl,1,BRD-K78431006,crizotinib,112,19,C[C@@H](Oc1cc(cnc1N)-c1cnn(c1)C1CCNCC1)c1c(Cl)ccc(F)c1Cl,C[C@@H](OC1=CC(=CN=C1N)C1=CN(N=C1)C1CCNCC1)C1=C(Cl)C=CC(F)=C1Cl,MET|ROS1,2,8.491859853950354,0.07270561960799941,0.08465608465608465,1.0,1.0,0.26055458869601655,36,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB00182,Amphetamine,amphetamine,small molecule,approved|illicit|investigational,1,1,(+-)-alpha-Methylphenylethylamine|1-phenyl-2-aminopropane|alpha-Methylbenzeneethaneamine|Amfetamina|Amfetamine|Amfetaminum|Amphetamine|beta-Aminopropylbenzene|beta-Phenylisopropylamin|Desoxynorephedrine|rac-(2R)-1-phenylpropan-2-amine|rac-amphetamine|α-methylbenzeneethaneamine|α-methylphenethylamine|β-aminopropylbenzene|β-phenylisopropylamine,ADRA1A|ADRB1|CARTPT|DRD2|MAOA|MAOB|SLC18A2|SLC6A2|SLC6A3|SLC6A4|TAAR1,11,CC(N)CC1=CC=CC=C1,0,,,0,0,,CC(N)CC1=CC=CC=C1,ADRA1A|SLC18A2|SLC6A4,3,11.77047603561011,0.1007764810028087,0.0,1.0,1.0,0.26046588860168524,37,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
